episode,score,steps,epsilon,lr,beta,loss,avg_v,grad_norm,clear_frac
261,103,15,0.9060,0.00004765,0.4313,6.7908,31.0455,0.0000,0.6958
262,56,11,0.9057,0.00004764,0.4314,6.2567,32.2334,0.0000,0.7301
263,123,15,0.9053,0.00004763,0.4316,6.3459,34.4159,0.0000,0.7104
264,41,11,0.9050,0.00004762,0.4317,5.9757,30.8704,0.0000,0.7216
265,45,12,0.9046,0.00004762,0.4318,6.2542,28.1766,0.0000,0.7083
266,35,9,0.9042,0.00004761,0.4319,6.3671,33.4567,0.0000,0.7292
267,38,6,0.9039,0.00004760,0.4320,6.4002,32.5071,0.0000,0.6979
268,57,12,0.9035,0.00004759,0.4322,7.5284,39.3507,0.0000,0.7318
269,130,18,0.9032,0.00004758,0.4323,5.7197,44.1097,0.0000,0.7535
270,58,13,0.9028,0.00004757,0.4324,6.4590,34.4049,0.0000,0.7212
271,53,10,0.9024,0.00004756,0.4325,6.2742,37.8751,0.0000,0.7438
272,45,9,0.9021,0.00004755,0.4326,6.1334,36.4105,0.0000,0.7569
273,30,6,0.9017,0.00004754,0.4328,6.7676,36.9004,0.0000,0.7188
274,91,15,0.9014,0.00004753,0.4329,5.7802,39.5218,0.0000,0.7458
275,111,16,0.9010,0.00004753,0.4330,6.5166,37.6713,0.0000,0.7285
276,34,10,0.9006,0.00004752,0.4331,6.4574,34.3127,0.0000,0.7125
277,45,9,0.9003,0.00004751,0.4332,5.9708,36.7484,0.0000,0.7014
278,71,12,0.8999,0.00004750,0.4334,5.8623,39.2292,0.0000,0.7240
279,42,11,0.8996,0.00004749,0.4335,6.4630,33.8603,0.0000,0.7500
280,52,10,0.8992,0.00004748,0.4336,6.0428,37.3866,0.0000,0.7562
281,35,8,0.8988,0.00004747,0.4337,6.0954,41.4741,0.0000,0.7617
282,38,10,0.8985,0.00004746,0.4338,5.6723,36.1613,0.0000,0.7375
283,45,10,0.8981,0.00004745,0.4340,6.0225,41.1711,0.0000,0.7469
284,51,9,0.8978,0.00004744,0.4341,6.0885,37.3973,0.0000,0.7153
285,35,9,0.8974,0.00004744,0.4342,6.0575,34.7463,0.0000,0.7118
286,40,11,0.8970,0.00004743,0.4343,6.2268,34.9907,0.0000,0.7102
287,93,15,0.8967,0.00004742,0.4344,6.4073,37.5379,0.0000,0.7167
288,35,9,0.8963,0.00004741,0.4346,6.0442,32.6612,0.0000,0.7292
289,119,17,0.8960,0.00004740,0.4347,6.6143,35.3539,0.0000,0.6930
290,96,16,0.8956,0.00004739,0.4348,6.3889,39.4185,0.0000,0.7363
291,35,8,0.8952,0.00004738,0.4349,5.7314,36.8657,0.0000,0.7539
292,48,7,0.8949,0.00004737,0.4350,6.5277,45.5878,0.0000,0.7411
293,41,12,0.8945,0.00004736,0.4352,5.6581,35.4852,0.0000,0.7656
294,82,14,0.8942,0.00004735,0.4353,5.8496,34.6112,0.0000,0.7411
295,43,11,0.8938,0.00004735,0.4354,5.7656,35.0081,0.0000,0.7670
296,40,9,0.8934,0.00004734,0.4355,6.3577,35.1476,0.0000,0.7431
297,77,13,0.8931,0.00004733,0.4356,6.2685,35.7856,0.0000,0.7236
298,56,13,0.8927,0.00004732,0.4358,6.6777,33.9621,0.0000,0.7284
299,74,15,0.8924,0.00004731,0.4359,5.7540,35.4990,0.0000,0.7479
300,54,11,0.8920,0.00004730,0.4360,5.3781,31.7897,0.0000,0.7500
301,53,11,0.8916,0.00004729,0.4361,5.9419,37.3244,0.0000,0.7301
302,48,11,0.8913,0.00004728,0.4362,5.8036,36.0630,0.0000,0.7415
303,45,12,0.8909,0.00004727,0.4364,6.0379,34.7503,0.0000,0.7396
304,79,13,0.8906,0.00004726,0.4365,5.8989,37.1375,0.0000,0.7284
305,25,4,0.8902,0.00004726,0.4366,5.6516,40.9551,0.0000,0.7188
306,39,9,0.8898,0.00004725,0.4367,6.6473,35.7425,0.0000,0.6875
307,34,9,0.8895,0.00004724,0.4368,5.3587,32.5488,0.0000,0.7465
308,111,12,0.8891,0.00004723,0.4370,5.8797,41.9489,0.0000,0.7057
309,33,7,0.8888,0.00004722,0.4371,5.8803,40.9131,0.0000,0.7455
310,24,5,0.8884,0.00004721,0.4372,6.2444,39.5055,0.0000,0.7312
311,58,13,0.8880,0.00004720,0.4373,6.3074,35.8232,0.0000,0.7260
312,38,8,0.8877,0.00004719,0.4374,6.5528,45.3147,0.0000,0.6914
313,43,12,0.8873,0.00004718,0.4376,5.5539,35.6600,0.0000,0.7318
314,24,7,0.8870,0.00004717,0.4377,6.2050,38.1103,0.0000,0.7455
315,48,7,0.8866,0.00004716,0.4378,6.3018,40.1281,0.0000,0.7455
316,58,11,0.8862,0.00004716,0.4379,6.1901,40.2437,0.0000,0.7386
317,74,15,0.8859,0.00004715,0.4380,6.3950,42.7464,0.0000,0.7312
318,35,8,0.8855,0.00004714,0.4382,6.4128,32.8726,0.0000,0.6914
319,57,13,0.8852,0.00004713,0.4383,5.6313,35.7062,0.0000,0.7404
320,124,17,0.8848,0.00004712,0.4384,6.1449,31.2671,0.0000,0.7316
321,165,22,0.8844,0.00004711,0.4385,6.0481,42.8248,0.0000,0.7131
322,38,11,0.8841,0.00004710,0.4386,5.3555,37.0208,0.0000,0.7358
