episode,score,steps,epsilon,loss,avg_v
42479,167,18,0.1000,44.9497,1141.9254
42480,42,9,0.1000,40.8730,1149.3312
42481,52,11,0.1000,45.1924,1129.6998
42482,458,33,0.1000,53.0481,1156.3659
42483,92,15,0.1000,60.0862,1160.3483
42484,46,9,0.1000,59.9488,1141.2915
42485,54,11,0.1000,60.0424,1145.5084
42486,124,15,0.1000,55.9063,1150.6249
42487,377,31,0.1000,45.9999,1148.9185
42488,1245,54,0.1000,51.6883,1155.6781
42489,278,20,0.1000,64.5053,1153.3250
42490,224,22,0.1000,60.2254,1121.4455
42491,61,11,0.1000,65.6053,1133.5406
42492,44,11,0.1000,57.1081,1161.6047
42493,2412,63,0.1000,52.0692,1197.1980
42494,110,16,0.1000,49.3036,1141.2714
42495,121,16,0.1000,53.3899,1152.3517
42496,357,29,0.1000,66.3761,1122.0684
42497,47,9,0.1000,64.2162,1124.3800
42498,265,29,0.1000,52.6690,1149.5103
42499,238,22,0.1000,54.2470,1142.1048
42500,250,23,0.1000,51.7500,1157.1534
42501,143,18,0.1000,62.7251,1151.3641
42502,38,10,0.1000,61.6685,1142.7798
42503,115,15,0.1000,49.7450,1155.1184
42504,203,23,0.1000,62.3245,1173.3093
42505,287,24,0.1000,47.8496,1163.3155
42506,94,15,0.1000,42.4980,1153.2506
42507,100,15,0.1000,54.2705,1147.3750
42508,38,10,0.1000,47.2059,1097.4641
42509,570,29,0.1000,51.6676,1146.9114
42510,73,9,0.1000,67.0398,1131.6101
42511,222,20,0.1000,62.1866,1164.7852
42512,40,8,0.1000,49.3362,1141.8817
42513,70,13,0.1000,51.6965,1116.8128
42514,28,7,0.1000,59.7101,1129.4349
42515,172,19,0.1000,49.3114,1144.1621
42516,243,21,0.1000,51.5735,1155.3003
42517,123,15,0.1000,63.9529,1155.0398
42518,79,10,0.1000,50.5087,1138.7480
42519,1288,44,0.1000,56.8603,1169.7878
42520,45,13,0.1000,57.4056,1171.6841
42521,42,11,0.1000,53.1832,1112.3084
42522,546,35,0.1000,42.7328,1129.0395
42523,26,6,0.1000,64.7252,1121.6760
42524,34,9,0.1000,73.3701,1130.4582
42525,314,28,0.1000,52.4550,1136.9411
42526,68,12,0.1000,57.8521,1142.6119
42527,230,21,0.1000,48.4859,1142.1326
42528,984,57,0.1000,51.5619,1167.5831
42529,112,13,0.1000,50.8482,1136.8307
42530,54,11,0.1000,58.7517,1111.2764
42531,1047,38,0.1000,41.3301,1147.0985
42532,76,11,0.1000,50.1321,1095.9163
42533,475,29,0.1000,37.0957,1139.9120
42534,446,27,0.1000,50.1320,1151.3752
42535,555,25,0.1000,35.2830,1176.3058
42536,129,16,0.1000,42.7728,1154.3238
42537,370,23,0.1000,52.2291,1157.4357
42538,60,12,0.1000,62.0439,1123.3347
42539,58,12,0.1000,56.5177,1162.0258
42540,566,30,0.1000,50.0541,1192.6638
42541,61,15,0.1000,38.9835,1142.6156
42542,81,13,0.1000,55.1730,1144.8128
42543,582,31,0.1000,44.3002,1129.3062
42544,47,9,0.1000,35.5363,1158.0599
42545,88,15,0.1000,53.1312,1142.9304
42546,57,11,0.1000,36.1026,1135.3196
42547,77,12,0.1000,61.7569,1126.1941
42548,73,11,0.1000,42.1323,1151.7686
42549,34,9,0.1000,59.1576,1159.7185
42550,632,45,0.1000,51.0667,1159.6977
42551,42,11,0.1000,62.9636,1044.3350
42552,75,14,0.1000,53.6883,1140.1666
42553,76,14,0.1000,34.3924,1143.8660
42554,178,17,0.1000,53.7179,1158.9613
42555,56,12,0.1000,42.3378,1152.2328
42556,216,17,0.1000,56.0878,1082.3199
42557,84,14,0.1000,46.5238,1056.4992
42558,113,13,0.1000,51.8939,1154.0439
42559,63,14,0.1000,55.9692,1153.9586
42560,1681,50,0.1000,55.7749,1154.4338
42561,121,17,0.1000,51.7428,1155.1072
42562,662,29,0.1000,47.1286,1186.3650
42563,125,16,0.1000,41.8526,1155.6582
42564,53,11,0.1000,47.1675,1149.2447
42565,37,9,0.1000,65.5327,1134.1313
42566,118,16,0.1000,64.0441,1133.1763
42567,223,19,0.1000,60.8479,1160.5568
42568,165,18,0.1000,62.7250,1164.2102
42569,73,9,0.1000,60.7623,1167.6150
42570,83,13,0.1000,48.0377,1158.1280
42571,74,14,0.1000,47.4141,1117.9792
42572,236,26,0.1000,47.6092,1148.3011
42573,21,4,0.1000,42.5334,1127.5324
42574,44,8,0.1000,33.3307,1123.2644
42575,50,12,0.1000,51.7052,1142.7089
42576,148,22,0.1000,40.0959,1161.4947
42577,1120,47,0.1000,49.3744,1158.2365
42578,34,9,0.1000,39.3578,1123.9858
42579,164,15,0.1000,51.6315,1155.1510
42580,100,15,0.1000,40.2129,1148.5563
42581,33,8,0.1000,67.8930,1063.1557
42582,34,9,0.1000,33.1160,1136.2086
42583,166,14,0.1000,47.2673,1167.5435
42584,245,21,0.1000,49.5459,1158.2295
42585,59,14,0.1000,43.3501,1148.8778
42586,64,14,0.1000,49.9428,1166.8726
42587,76,11,0.1000,48.4619,1099.3095
42588,208,24,0.1000,47.1477,1168.6660
42589,38,9,0.1000,43.2028,1130.6066
42590,49,10,0.1000,56.4019,1151.2001
42591,179,19,0.1000,56.9452,1164.6515
42592,216,23,0.1000,61.0199,1136.5643
42593,122,14,0.1000,60.3009,1137.7635
42594,69,13,0.1000,51.4449,1128.4258
42595,570,41,0.1000,50.1546,1165.4288
42596,507,34,0.1000,58.2166,1151.5441
42597,32,9,0.1000,51.1351,1123.6639
42598,728,32,0.1000,48.4630,1127.8196
42599,74,13,0.1000,59.5728,1120.9549
42600,103,16,0.1000,57.5313,1150.4291
42601,288,21,0.1000,46.9109,1127.4393
42602,85,15,0.1000,61.8446,1138.5714
42603,156,15,0.1000,49.7763,1144.5183
42604,45,10,0.1000,56.8589,1147.3857
42605,38,9,0.1000,40.3495,1141.0929
42606,294,20,0.1000,55.8795,1154.3053
42607,473,34,0.1000,39.9509,1159.7081
42608,1845,67,0.1000,56.7629,1167.4670
42609,292,18,0.1000,44.4655,1137.5650
42610,187,20,0.1000,54.7942,1145.4618
42611,233,23,0.1000,48.0335,1145.9871
42612,42,10,0.1000,58.9264,1029.7804
42613,77,13,0.1000,59.4773,1134.7882
42614,280,26,0.1000,42.4068,1139.5058
42615,790,42,0.1000,44.1550,1161.1204
42616,130,16,0.1000,47.3726,1152.5051
42617,33,8,0.1000,58.8945,1136.0624
42618,375,23,0.1000,63.5294,1151.1059
42619,106,17,0.1000,45.0873,1082.2193
42620,88,15,0.1000,49.3982,1142.3018
42621,103,11,0.1000,46.3341,1146.0196
42622,119,11,0.1000,35.7730,1110.4347
42623,54,10,0.1000,42.3802,1151.9250
42624,56,8,0.1000,46.9486,1178.0060
42625,302,24,0.1000,46.8973,1161.2751
42626,217,17,0.1000,46.4389,1159.0380
42627,123,16,0.1000,58.9244,1134.3886
42628,123,19,0.1000,58.6474,1131.4575
42629,461,24,0.1000,45.7945,1153.9357
42630,37,9,0.1000,50.8504,1121.5392
42631,612,37,0.1000,46.4100,1156.8475
42632,55,10,0.1000,43.2287,1142.9116
42633,2468,73,0.1000,40.6630,1182.9348
42634,350,26,0.1000,51.4806,1150.6374
42635,29,7,0.1000,24.3736,1118.9475
42636,193,20,0.1000,44.1689,1151.2826
42637,123,15,0.1000,53.1815,1127.1369
42638,58,12,0.1000,49.3891,1130.5339
42639,41,9,0.1000,51.7641,1028.0850
42640,583,35,0.1000,48.6321,1126.1345
42641,496,28,0.1000,41.2581,1168.4520
42642,784,38,0.1000,42.6717,1171.4420
42643,169,18,0.1000,59.4862,1144.0725
42644,370,23,0.1000,51.2116,1150.3379
42645,220,18,0.1000,41.9428,1177.9536
42646,1195,34,0.1000,52.5945,1154.2398
42647,105,17,0.1000,48.3461,1139.8815
42648,178,21,0.1000,58.4015,1163.6753
42649,42,12,0.1000,35.6725,1142.3718
42650,256,20,0.1000,37.3262,1100.1384
42651,357,23,0.1000,49.4749,1158.9597
42652,79,11,0.1000,46.6959,1137.2121
42653,154,15,0.1000,44.7884,1151.8880
42654,747,34,0.1000,46.5327,1142.7711
42655,699,33,0.1000,49.3193,1167.9631
42656,136,21,0.1000,41.6152,1148.8657
42657,328,23,0.1000,55.3233,1141.6425
42658,575,30,0.1000,48.0444,1168.3433
42659,303,25,0.1000,54.8039,1135.8772
42660,1346,35,0.1000,48.9272,1155.0714
42661,26,7,0.1000,32.6588,1132.8223
42662,60,11,0.1000,38.8657,1020.8619
42663,361,20,0.1000,32.4882,1103.0408
42664,167,16,0.1000,45.1688,1073.6955
42665,560,28,0.1000,44.9379,1144.2906
42666,166,21,0.1000,48.4912,1120.6459
42667,104,14,0.1000,35.3439,1143.9547
42668,75,12,0.1000,43.6663,1143.7328
42669,129,15,0.1000,50.1486,1130.1175
42670,80,14,0.1000,42.5696,1143.5553
42671,716,42,0.1000,43.5257,1156.6647
42672,170,19,0.1000,46.4131,1096.2516
42673,588,36,0.1000,53.7352,1103.4520
42674,111,12,0.1000,37.9361,1133.8079
42675,295,23,0.1000,48.1773,1128.6253
42676,608,46,0.1000,47.4591,1137.0189
42677,40,11,0.1000,55.1711,1130.7431
42678,50,12,0.1000,63.5438,1135.9184
42679,868,46,0.1000,49.8570,1160.8912
42680,224,25,0.1000,41.4233,1076.2599
42681,227,21,0.1000,40.4543,1146.7807
42682,317,24,0.1000,51.8447,1151.7688
42683,71,14,0.1000,48.1642,1139.0826
42684,124,15,0.1000,58.9709,1124.9323
42685,375,22,0.1000,41.8730,1164.5403
42686,79,11,0.1000,41.2555,1015.6002
42687,125,19,0.1000,46.4514,1127.0697
42688,554,34,0.1000,44.8732,1144.1919
42689,48,12,0.1000,41.0158,1107.6381
42690,472,34,0.1000,49.6390,1105.7588
42691,80,13,0.1000,39.2642,1095.2205
42692,57,13,0.1000,40.0122,1150.1077
42693,63,11,0.1000,36.5283,1076.1706
42694,24,7,0.1000,31.0627,1144.4902
42695,894,45,0.1000,51.1083,1147.6008
42696,88,16,0.1000,50.1547,1163.2161
42697,91,14,0.1000,43.3994,1132.0506
42698,72,12,0.1000,55.8530,1146.8209
42699,76,11,0.1000,57.6261,1099.6796
42700,32,8,0.1000,41.5382,1068.4892
42701,44,11,0.1000,57.1586,1138.7614
42702,226,18,0.1000,53.3664,1135.1227
42703,223,24,0.1000,45.2541,1135.5562
42704,799,44,0.1000,46.7159,1164.8818
42705,400,31,0.1000,43.3383,1146.1525
42706,56,10,0.1000,63.9114,1147.1409
42707,201,26,0.1000,45.6201,1103.7633
42708,1702,60,0.1000,45.3304,1163.3103
42709,164,16,0.1000,46.6131,1138.0835
42710,24,6,0.1000,42.1513,1131.2359
42711,290,17,0.1000,55.8599,1141.5030
42712,192,20,0.1000,45.6361,1141.6830
42713,284,21,0.1000,51.1791,1143.2665
42714,173,21,0.1000,52.1770,1152.2006
42715,250,23,0.1000,50.5122,1078.6772
42716,214,18,0.1000,45.4039,1152.5642
42717,1029,42,0.1000,60.7104,1144.0577
42718,97,14,0.1000,55.5947,1124.5009
42719,56,11,0.1000,53.6041,1150.5045
42720,36,6,0.1000,64.4921,1114.9591
42721,357,27,0.1000,45.1706,1142.4016
42722,74,12,0.1000,60.5053,1134.3608
42723,912,32,0.1000,47.4294,1171.3802
42724,466,28,0.1000,51.4261,1116.6148
42725,50,9,0.1000,60.2259,1146.4211
42726,251,22,0.1000,45.3051,1108.1774
42727,174,20,0.1000,48.2751,1141.8155
42728,408,26,0.1000,52.6461,1160.6352
42729,158,14,0.1000,46.7083,1150.0695
42730,53,12,0.1000,44.9185,1127.3671
42731,107,18,0.1000,43.4957,1172.5716
42732,143,17,0.1000,52.0936,1139.1512
42733,184,18,0.1000,51.0288,1126.5222
42734,219,17,0.1000,59.3707,1106.6314
42735,316,26,0.1000,57.5255,1083.3871
42736,670,30,0.1000,59.5124,1154.9852
42737,41,8,0.1000,27.3304,1108.6653
42738,373,25,0.1000,50.6444,1155.3879
42739,367,20,0.1000,67.9619,1078.7947
42740,82,14,0.1000,54.8179,1122.2842
42741,253,23,0.1000,55.0197,1114.5118
42742,660,39,0.1000,59.9358,1132.5243
42743,118,16,0.1000,45.0648,1131.5644
42744,63,14,0.1000,51.0416,1150.3940
42745,45,9,0.1000,62.2083,1119.8385
42746,556,27,0.1000,61.3030,1155.0380
42747,120,12,0.1000,66.5321,1166.0107
42748,169,17,0.1000,49.0341,1138.1217
42749,182,20,0.1000,58.9427,1145.1011
42750,294,24,0.1000,49.7016,1148.2156
42751,476,34,0.1000,49.5124,1154.1872
42752,55,11,0.1000,49.8811,1074.7263
42753,42,10,0.1000,71.6703,1153.6415
42754,64,12,0.1000,73.2405,1131.3397
42755,728,37,0.1000,58.9184,1157.8846
42756,33,8,0.1000,63.0738,1111.6966
42757,54,12,0.1000,42.1284,1142.3057
42758,35,9,0.1000,69.6507,1139.2006
42759,117,17,0.1000,57.3356,1133.3513
42760,571,29,0.1000,52.5418,1173.8561
42761,277,18,0.1000,49.9255,1162.3287
42762,1758,52,0.1000,61.6956,1155.8092
42763,75,14,0.1000,51.7011,1118.0017
42764,26,6,0.1000,45.0521,1120.1639
42765,87,15,0.1000,53.0567,1172.1442
42766,39,9,0.1000,56.5236,1121.8667
42767,81,14,0.1000,50.8282,1147.4436
42768,71,13,0.1000,66.7809,1119.4708
42769,342,32,0.1000,65.0438,1127.5260
42770,81,12,0.1000,63.5851,1136.4971
42771,169,15,0.1000,51.1260,1132.9019
42772,914,34,0.1000,55.6130,1188.5430
42773,60,12,0.1000,57.0934,1134.4906
42774,141,17,0.1000,63.4367,1067.8884
42775,835,39,0.1000,58.1801,1122.1184
42776,116,13,0.1000,48.1011,1035.3772
42777,730,35,0.1000,56.0250,1124.7502
42778,39,10,0.1000,60.2499,1149.9284
42779,50,10,0.1000,52.9474,1127.4968
42780,193,20,0.1000,44.3069,1114.6536
42781,56,11,0.1000,41.8077,1042.4594
42782,57,9,0.1000,57.0429,1131.1728
42783,89,15,0.1000,56.7683,1141.6702
42784,375,23,0.1000,59.2076,1145.3015
42785,80,14,0.1000,72.4590,1045.3344
42786,394,29,0.1000,66.8979,1145.2222
42787,88,15,0.1000,38.1515,1131.3675
42788,60,13,0.1000,60.9640,1149.7217
42789,71,11,0.1000,56.1193,1028.4948
42790,319,23,0.1000,45.9004,1082.5355
42791,520,33,0.1000,49.6507,1112.0965
42792,213,21,0.1000,53.7534,1163.3336
42793,222,18,0.1000,50.7102,1153.6131
42794,141,18,0.1000,46.2733,1096.6485
42795,66,11,0.1000,43.9244,1130.6652
42796,59,11,0.1000,62.3423,1130.4487
42797,26,6,0.1000,48.4084,1147.8694
42798,52,11,0.1000,40.8627,1123.5658
42799,1691,77,0.1000,54.9977,1161.3498
42800,163,16,0.1000,53.7162,1134.9009
42801,28,8,0.1000,72.1214,1124.1264
42802,453,29,0.1000,54.3285,1141.7684
42803,34,8,0.1000,46.4316,1114.7634
42804,291,22,0.1000,48.4941,1052.8863
42805,89,14,0.1000,53.8448,1103.9730
42806,168,20,0.1000,51.0033,1161.5219
42807,877,57,0.1000,52.7110,1145.8062
42808,191,22,0.1000,54.7435,1149.0475
42809,912,36,0.1000,48.5797,1125.8648
42810,52,9,0.1000,50.6856,1139.2975
42811,62,13,0.1000,40.8440,1095.9165
42812,111,15,0.1000,55.5814,1130.9550
42813,453,23,0.1000,65.1611,1155.0822
42814,33,6,0.1000,35.9637,1134.0637
42815,313,23,0.1000,56.0195,1150.1370
42816,356,21,0.1000,52.5888,1160.7448
42817,87,15,0.1000,60.8893,1151.8320
42818,673,38,0.1000,46.6402,1101.1121
42819,192,18,0.1000,44.3339,1147.5906
42820,56,11,0.1000,53.5375,1149.5589
42821,85,15,0.1000,42.6130,1130.3195
42822,75,15,0.1000,60.7904,1142.1077
42823,64,13,0.1000,43.9586,1137.4417
42824,96,12,0.1000,76.9581,1136.8355
42825,135,15,0.1000,70.0884,1116.2984
42826,155,15,0.1000,60.6929,1146.2977
42827,638,36,0.1000,47.2234,1154.1687
42828,164,18,0.1000,62.5547,1155.7644
42829,63,13,0.1000,54.9647,1104.7329
42830,400,32,0.1000,43.8525,1155.2244
42831,61,13,0.1000,72.2524,1128.1228
42832,250,23,0.1000,40.8227,1142.2751
42833,81,13,0.1000,56.2617,1144.0054
42834,75,11,0.1000,30.5324,1147.7793
42835,178,19,0.1000,48.1653,1131.4017
42836,86,13,0.1000,56.9423,1143.0326
42837,441,25,0.1000,65.9813,1170.8500
42838,53,11,0.1000,35.8693,1135.2277
42839,78,14,0.1000,41.9048,1125.7209
42840,34,8,0.1000,58.1329,1134.6176
42841,87,14,0.1000,54.3185,1134.7140
42842,319,24,0.1000,38.0273,1150.4890
42843,158,19,0.1000,48.7200,1101.7023
42844,133,18,0.1000,42.2635,1141.5246
42845,83,14,0.1000,42.8685,1127.8512
42846,223,20,0.1000,36.3129,1147.9274
42847,309,26,0.1000,42.6228,1107.1126
42848,474,28,0.1000,53.4841,1155.2757
42849,54,12,0.1000,44.8852,1118.3941
42850,932,57,0.1000,52.5043,1155.0609
42851,44,9,0.1000,32.5249,1142.6152
42852,61,13,0.1000,55.3027,1154.5239
42853,398,30,0.1000,51.3627,1133.6068
42854,37,8,0.1000,68.6688,1016.1285
42855,31,9,0.1000,40.3502,1124.1120
42856,219,16,0.1000,65.6704,1148.7277
42857,33,8,0.1000,42.6903,1101.6055
42858,34,8,0.1000,36.5238,1130.7601
42859,63,14,0.1000,63.7980,1141.6477
42860,72,16,0.1000,55.9497,1119.7591
42861,55,13,0.1000,37.3259,1133.3037
42862,103,17,0.1000,48.0351,1135.1176
42863,78,12,0.1000,33.5044,1162.4816
42864,232,21,0.1000,60.2476,1132.7183
42865,441,25,0.1000,56.9581,1109.8062
42866,367,24,0.1000,54.2035,1141.7721
42867,42,8,0.1000,44.0145,1126.5410
42868,408,32,0.1000,45.0841,1114.3188
42869,89,14,0.1000,55.1326,1109.8569
42870,56,11,0.1000,44.9931,1139.3648
42871,436,34,0.1000,51.4625,1160.8130
42872,340,24,0.1000,56.2989,1165.8936
42873,123,21,0.1000,47.3750,1132.3278
42874,180,16,0.1000,55.8058,1142.3195
42875,392,27,0.1000,46.2067,1165.6300
42876,115,13,0.1000,57.7545,1123.5181
42877,647,26,0.1000,47.5046,1135.8963
42878,349,28,0.1000,43.0927,1112.4186
42879,564,28,0.1000,43.8872,1130.9396
42880,30,8,0.1000,55.2593,1132.1907
42881,1670,61,0.1000,51.4511,1163.0160
42882,232,26,0.1000,52.9840,1121.1284
42883,71,12,0.1000,63.3885,1149.4484
42884,875,43,0.1000,55.3627,1138.0578
42885,184,20,0.1000,51.4478,1112.0810
42886,100,15,0.1000,59.2433,1138.7617
42887,27,6,0.1000,57.3702,1109.3928
42888,437,25,0.1000,43.9976,1153.7950
42889,48,11,0.1000,52.4549,1136.6416
42890,364,18,0.1000,54.7542,1142.2769
42891,95,14,0.1000,50.4626,1094.0595
42892,49,9,0.1000,40.3230,1130.0177
42893,184,19,0.1000,55.6837,1136.3266
42894,28,8,0.1000,37.3296,1141.7361
42895,76,14,0.1000,48.7455,1147.8322
42896,386,29,0.1000,44.3817,1129.9210
42897,223,16,0.1000,67.7655,1158.2534
42898,51,11,0.1000,45.1165,1123.0689
42899,85,16,0.1000,40.6016,1106.6524
42900,163,17,0.1000,50.6461,1131.5185
42901,125,14,0.1000,58.3633,1142.3661
42902,135,17,0.1000,40.6959,1140.9385
42903,913,47,0.1000,47.9629,1163.4193
42904,81,13,0.1000,47.4193,1131.0298
42905,460,24,0.1000,54.1029,1125.2721
42906,524,37,0.1000,58.0854,1148.8825
42907,69,14,0.1000,47.6791,1150.5104
42908,61,13,0.1000,64.1368,1127.1668
42909,55,12,0.1000,42.8430,1126.5156
42910,163,15,0.1000,41.4504,1128.4984
42911,153,19,0.1000,58.4478,1169.5699
42912,230,21,0.1000,33.5176,1130.2594
42913,289,22,0.1000,51.6254,1141.7312
42914,117,17,0.1000,40.0134,1149.0800
42915,176,18,0.1000,44.2688,1156.3076
42916,30,8,0.1000,34.6737,1138.4925
42917,58,12,0.1000,60.5244,1160.0568
42918,277,28,0.1000,57.5795,1155.3481
42919,375,23,0.1000,40.9104,1152.9678
42920,183,22,0.1000,43.6187,1096.1343
42921,26,6,0.1000,44.5259,1117.4413
42922,52,9,0.1000,40.0796,1111.2567
42923,376,24,0.1000,39.1068,1151.2150
42924,24,6,0.1000,23.1558,1126.0825
42925,35,9,0.1000,36.5720,1128.7274
42926,30,7,0.1000,68.5081,1096.5210
42927,78,12,0.1000,50.6744,1111.1150
42928,586,36,0.1000,55.7618,1159.3031
42929,150,17,0.1000,48.2305,1143.7668
42930,164,20,0.1000,53.4957,1131.6292
42931,36,8,0.1000,65.3286,1129.4475
42932,1359,39,0.1000,54.1433,1157.0266
42933,119,13,0.1000,52.3606,1122.4536
42934,211,17,0.1000,44.1320,1115.9014
42935,36,9,0.1000,52.7107,1137.4603
42936,545,35,0.1000,49.2307,1143.2460
42937,241,21,0.1000,64.5890,1133.1963
42938,1511,41,0.1000,49.2998,1167.5187
42939,66,11,0.1000,38.6620,1116.7985
42940,297,21,0.1000,56.1696,1128.6180
42941,125,17,0.1000,42.9159,1128.3758
42942,62,13,0.1000,45.1192,1110.5978
42943,21,5,0.1000,55.5535,1116.4114
42944,1266,41,0.1000,48.5684,1136.0247
42945,120,14,0.1000,47.9533,1144.5120
42946,52,12,0.1000,53.7017,1131.1335
42947,554,28,0.1000,53.1084,1090.4192
42948,83,15,0.1000,52.3030,1137.2376
42949,147,19,0.1000,67.7334,1114.0491
42950,98,18,0.1000,48.1338,1152.0727
42951,462,31,0.1000,54.0041,1145.2801
42952,256,25,0.1000,32.4693,1160.7111
42953,798,41,0.1000,46.6597,1138.9594
42954,37,10,0.1000,47.3822,1124.9117
42955,36,9,0.1000,40.2961,1140.6213
42956,172,17,0.1000,64.3120,1147.9389
42957,461,22,0.1000,43.2113,1154.2691
42958,27,6,0.1000,67.7371,1113.6909
42959,28,6,0.1000,36.3754,1116.6402
42960,126,17,0.1000,51.9882,1055.6590
42961,50,11,0.1000,55.1685,1134.7524
42962,164,15,0.1000,47.6001,1144.6472
42963,314,28,0.1000,51.1741,1150.0923
42964,78,10,0.1000,34.0284,1116.7842
42965,35,8,0.1000,42.3782,1115.6322
42966,124,18,0.1000,53.9991,1132.8228
42967,35,9,0.1000,57.2823,1120.3982
42968,386,24,0.1000,33.0040,1137.5797
42969,148,20,0.1000,48.5007,1156.9005
42970,179,16,0.1000,45.9055,1123.8716
42971,49,10,0.1000,45.4842,1125.0717
42972,620,37,0.1000,41.8773,1128.4322
42973,42,9,0.1000,49.7084,1105.5628
42974,42,11,0.1000,68.6331,1129.5280
42975,235,24,0.1000,61.5638,1134.3770
42976,353,26,0.1000,61.8085,1103.7337
42977,229,18,0.1000,56.6985,1142.4815
42978,43,9,0.1000,49.9864,1142.0607
42979,230,20,0.1000,41.2295,1130.9315
42980,569,39,0.1000,51.0612,1143.0140
42981,31,6,0.1000,33.1191,1120.7695
42982,42,8,0.1000,61.5255,1102.1094
42983,38,9,0.1000,45.9304,1123.6664
42984,221,18,0.1000,52.3761,1103.7166
42985,207,20,0.1000,46.4175,1116.6954
42986,592,37,0.1000,45.1176,1134.7794
42987,455,35,0.1000,46.4196,1153.1432
42988,500,31,0.1000,54.9863,1145.0213
42989,49,9,0.1000,50.8039,1122.0120
42990,95,15,0.1000,40.1283,1125.3039
42991,57,11,0.1000,47.6987,1096.6403
42992,44,10,0.1000,42.2767,1122.3458
42993,1673,75,0.1000,54.6453,1143.5918
42994,271,17,0.1000,55.2034,1141.0337
42995,343,20,0.1000,45.0829,1075.6788
42996,221,22,0.1000,49.6449,1144.2889
42997,231,21,0.1000,47.1058,1154.1886
42998,264,22,0.1000,62.2034,1137.3039
42999,40,9,0.1000,60.6214,1102.5804
43000,161,14,0.1000,51.1700,1079.5501
43001,102,17,0.1000,51.2318,1098.9362
43002,29,7,0.1000,32.6618,1106.7957
43003,250,22,0.1000,50.5707,1150.6653
43004,111,16,0.1000,55.5628,1118.0974
43005,35,7,0.1000,59.7348,1111.8137
43006,118,15,0.1000,49.5766,1112.7369
43007,41,10,0.1000,66.8422,1111.1942
43008,38,8,0.1000,50.7814,1111.0404
43009,57,12,0.1000,46.3577,1118.7959
43010,118,14,0.1000,48.2875,1137.5048
43011,91,13,0.1000,33.1022,1124.5424
43012,38,12,0.1000,45.4410,1136.9543
43013,149,18,0.1000,48.2938,1129.4242
43014,296,21,0.1000,37.5179,1129.7774
43015,776,45,0.1000,48.0161,1152.3405
43016,158,16,0.1000,56.9477,1146.7602
43017,622,33,0.1000,38.0562,1156.7580
43018,211,18,0.1000,56.1017,1119.0230
43019,38,10,0.1000,48.0895,1115.5478
43020,249,15,0.1000,53.1534,1146.2233
43021,79,16,0.1000,33.7816,1109.7139
43022,665,30,0.1000,50.8055,1103.6022
43023,173,18,0.1000,44.9635,1142.6302
43024,42,11,0.1000,27.8088,1133.8702
43025,35,9,0.1000,37.8780,1102.4275
43026,226,24,0.1000,35.4566,1137.1288
43027,53,12,0.1000,63.2977,1100.0937
43028,224,19,0.1000,45.0637,1134.6837
43029,79,14,0.1000,61.3173,1102.9533
43030,42,10,0.1000,52.9793,1127.6868
43031,47,10,0.1000,47.7963,1126.8771
43032,38,9,0.1000,42.3080,1097.0665
43033,250,24,0.1000,45.3465,1127.4187
43034,132,16,0.1000,41.8733,1117.4764
43035,360,28,0.1000,42.7814,1127.5786
43036,380,25,0.1000,37.9326,1134.3251
43037,164,19,0.1000,52.3586,1119.1536
43038,232,20,0.1000,42.1081,1106.4312
43039,29,7,0.1000,45.2386,1092.0587
43040,1580,46,0.1000,52.4883,1148.2073
43041,44,10,0.1000,48.1903,1117.0227
